"","line","root","cell_type","value"
"6087","ABRE_RD29A",3,"stele",-0.33719291568156
"6088","ABRE_RD29A",3,"stele",-0.368623872407595
"6089","ABRE_RD29A",3,"stele",-0.365557437605055
"6090","ABRE_RD29A",3,"stele",-0.347158828789815
"6091","ABRE_RD29A",3,"stele",-0.34945865489172
"6092","ABRE_RD29A",3,"stele",-0.36325761150315
"6093","ABRE_RD29A",3,"stele",-0.36632404630569
"6094","ABRE_RD29A",3,"stele",-0.3709236985095
"6095","ABRE_RD29A",3,"stele",-0.377823176815215
"6096","ABRE_RD29A",3,"stele",-0.322627350369496
"6097","ABRE_RD29A",3,"stele",-0.362491002802515
"6098","ABRE_RD29A",3,"stele",-0.364024220203785
"6099","ABRE_RD29A",3,"stele",-0.365557437605055
"6100","ABRE_RD29A",3,"stele",-0.341025959184735
"6101","ABRE_RD29A",3,"stele",-0.37245691591077
"6102","ABRE_RD29A",3,"stele",-0.3555915244968
"6103","ABRE_RD29A",3,"stele",-0.364024220203785
"6104","ABRE_RD29A",3,"stele",-0.34792543749045
"6105","ABRE_RD29A",3,"stele",-0.368623872407595
"6106","ABRE_RD29A",3,"stele",-0.379356394216485
"6107","ABRE_RD29A",3,"stele",-0.357891350598705
"6108","ABRE_RD29A",3,"stele",-0.36325761150315
"6109","ABRE_RD29A",3,"stele",-0.357891350598705
"6110","ABRE_RD29A",3,"stele",-0.373223524611405
"6111","ABRE_RD29A",3,"stele",-0.365557437605055
"6112","ABRE_RD29A",3,"stele",-0.36325761150315
"6113","ABRE_RD29A",3,"stele",-0.3709236985095
"6114","ABRE_RD29A",3,"stele",-0.3402593504841
"6115","ABRE_RD29A",3,"stele",-0.35712474189807
"6116","ABRE_RD29A",3,"stele",-0.291196393643461
"6117","ABRE_RD29A",3,"stele",-0.33412648087902
"6118","ABRE_RD29A",3,"stele",-0.37399013331204
"6119","ABRE_RD29A",3,"stele",-0.353291698394895
"6120","ABRE_RD29A",3,"stele",-0.330293437375846
"6121","ABRE_RD29A",3,"stele",-0.301928915452351
"6122","ABRE_RD29A",3,"stele",-0.3555915244968
"6123","ABRE_RD29A",3,"stele",-0.35865795929934
"6124","ABRE_RD29A",3,"stele",-0.36325761150315
"6125","ABRE_RD29A",3,"stele",-0.370157089808865
"6126","ABRE_RD29A",3,"stele",-0.368623872407595
"6127","ABRE_RD29A",3,"stele",-0.3709236985095
"6128","ABRE_RD29A",3,"stele",-0.359424567999975
"6129","ABRE_RD29A",3,"stele",-0.36172439410188
"6130","ABRE_RD29A",3,"stele",-0.351758480993625
"6131","ABRE_RD29A",3,"stele",-0.350225263592355
"6132","ABRE_RD29A",3,"stele",-0.37858978551585
"6133","ABRE_RD29A",3,"stele",-0.3709236985095
"6134","ABRE_RD29A",3,"stele",-0.37399013331204
"6135","ABRE_RD29A",3,"stele",-0.36785726370696
"6136","ABRE_RD29A",3,"stele",-0.339492741783465
"6137","ABRE_RD29A",3,"stele",-0.36172439410188
"6138","ABRE_RD29A",3,"stele",-0.347158828789815
"6139","ABRE_RD29A",3,"stele",-0.37399013331204
"6140","ABRE_RD29A",3,"stele",-0.371690307210135
"6141","ABRE_RD29A",3,"stele",-0.33719291568156
"6142","ABRE_RD29A",3,"stele",-0.34639222008918
"6143","ABRE_RD29A",3,"stele",-0.34945865489172
"6144","ABRE_RD29A",3,"stele",-0.36632404630569
"6145","ABRE_RD29A",3,"stele",-0.322627350369496
"6146","ABRE_RD29A",3,"stele",-0.344092393987275
"6147","ABRE_RD29A",3,"stele",-0.371690307210135
"6148","ABRE_RD29A",3,"stele",-0.376289959413945
"6149","ABRE_RD29A",3,"stele",-0.313428045961876
"6150","ABRE_RD29A",3,"stele",-0.36939048110823
"6151","ABRE_RD29A",3,"stele",-0.308828393758066
"6152","ABRE_RD29A",3,"stele",-0.3709236985095
"6153","ABRE_RD29A",3,"stele",-0.339492741783465
"6154","ABRE_RD29A",3,"stele",-0.34792543749045
"6155","ABRE_RD29A",3,"stele",-0.312661437261241
"6156","ABRE_RD29A",3,"stele",-0.330293437375846
"6157","ABRE_RD29A",3,"stele",-0.380889611617755
"6158","ABRE_RD29A",3,"stele",-0.371690307210135
"6159","ABRE_RD29A",3,"stele",-0.38165622031839
"6160","ABRE_RD29A",3,"stele",-0.36785726370696
"6161","ABRE_RD29A",3,"stele",-0.368623872407595
"6162","ABRE_RD29A",3,"stele",-0.387022481222835
"6163","ABRE_RD29A",3,"stele",-0.38165622031839
"6164","ABRE_RD29A",3,"stele",-0.38932230732474
"6165","ABRE_RD29A",3,"stele",-0.37399013331204
"6166","ABRE_RD29A",3,"stele",-0.38472265512093
"6167","ABRE_RD29A",3,"stele",-0.37705656811458
"6168","ABRE_RD29A",3,"stele",-0.397755003031725
"6169","ABRE_RD29A",3,"stele",-0.38472265512093
"6170","ABRE_RD29A",3,"stele",-0.37858978551585
"6171","ABRE_RD29A",3,"stele",-0.39545517692982
"6172","ABRE_RD29A",3,"stele",-0.39698839433109
"6173","ABRE_RD29A",3,"stele",-0.393155350827915
"6174","ABRE_RD29A",3,"stele",-0.388555698624105
"6175","ABRE_RD29A",3,"stele",-0.396221785630455
"6176","ABRE_RD29A",3,"stele",-0.39085552472601
"6177","ABRE_RD29A",3,"stele",-0.4015880465349
"6178","ABRE_RD29A",3,"stele",-0.403887872636805
"6179","ABRE_RD29A",3,"stele",-0.396221785630455
"6180","ABRE_RD29A",3,"stele",-0.377823176815215
"6181","ABRE_RD29A",3,"stele",-0.4015880465349
"6182","ABRE_RD29A",3,"stele",-0.405421090038075
"6183","ABRE_RD29A",3,"stele",-0.405421090038075
"6184","ABRE_RD29A",3,"stele",-0.393155350827915
"6185","ABRE_RD29A",3,"stele",-0.40465448133744
"6186","ABRE_RD29A",3,"stele",-0.410020742241885
"6187","ABRE_RD29A",3,"stele",-0.387022481222835
"6188","ABRE_RD29A",3,"stele",-0.40772091613998
"6189","ABRE_RD29A",3,"stele",-0.40465448133744
"6190","ABRE_RD29A",3,"stele",-0.41078735094252
"6191","ABRE_RD29A",3,"stele",-0.41232056834379
"6192","ABRE_RD29A",3,"stele",-0.399288220432995
"6193","ABRE_RD29A",3,"stele",-0.405421090038075
"6194","ABRE_RD29A",3,"stele",-0.41078735094252
"6195","ABRE_RD29A",3,"stele",-0.41232056834379
"6196","ABRE_RD29A",3,"stele",-0.405421090038075
"6197","ABRE_RD29A",3,"stele",-0.408487524840615
"6198","ABRE_RD29A",3,"stele",-0.40005482913363
"6199","ABRE_RD29A",3,"stele",-0.41385378574506
"6200","ABRE_RD29A",3,"stele",-0.41078735094252
"6201","ABRE_RD29A",3,"stele",-0.413087177044425
"6202","ABRE_RD29A",3,"stele",-0.40618769873871
"6203","ABRE_RD29A",3,"stele",-0.41232056834379
"6204","ABRE_RD29A",3,"stele",-0.410020742241885
"6205","ABRE_RD29A",3,"stele",-0.405421090038075
"6206","ABRE_RD29A",3,"stele",-0.40005482913363
"6207","ABRE_RD29A",3,"stele",-0.410020742241885
"6208","ABRE_RD29A",3,"stele",-0.41232056834379
"6209","ABRE_RD29A",3,"stele",-0.403887872636805
"6210","ABRE_RD29A",3,"stele",-0.41232056834379
"6211","ABRE_RD29A",3,"stele",-0.40312126393617
"6212","ABRE_RD29A",3,"stele",-0.40772091613998
"6213","ABRE_RD29A",3,"stele",-0.40772091613998
"6214","ABRE_RD29A",3,"stele",-0.410020742241885
"6215","ABRE_RD29A",3,"stele",-0.41078735094252
"6216","ABRE_RD29A",3,"stele",-0.405421090038075
"6217","ABRE_RD29A",3,"stele",-0.405421090038075
"6218","ABRE_RD29A",3,"stele",-0.406954307439345
"6219","ABRE_RD29A",3,"stele",-0.408487524840615
"6220","ABRE_RD29A",3,"stele",-0.4015880465349
"6221","ABRE_RD29A",3,"stele",-0.40465448133744
"6222","ABRE_RD29A",3,"stele",-0.39852161173236
"6223","ABRE_RD29A",3,"stele",-0.406954307439345
"6224","ABRE_RD29A",3,"stele",-0.40465448133744
"6225","ABRE_RD29A",3,"stele",-0.40312126393617
"6226","ABRE_RD29A",3,"stele",-0.40312126393617
"6227","ABRE_RD29A",3,"stele",-0.40312126393617
"6228","ABRE_RD29A",3,"stele",-0.40465448133744
"6229","ABRE_RD29A",3,"stele",-0.403887872636805
"6230","ABRE_RD29A",3,"stele",-0.39852161173236
"6231","ABRE_RD29A",3,"stele",-0.40618769873871
"6232","ABRE_RD29A",3,"stele",-0.400821437834265
"6233","ABRE_RD29A",3,"stele",-0.399288220432995
"6234","ABRE_RD29A",3,"stele",-0.40465448133744
"6235","ABRE_RD29A",3,"stele",-0.39545517692982
"6236","ABRE_RD29A",3,"stele",-0.40005482913363
"6237","ABRE_RD29A",3,"stele",-0.40465448133744
"6238","ABRE_RD29A",3,"stele",-0.40465448133744
"6239","ABRE_RD29A",3,"stele",-0.390088916025375
"6240","ABRE_RD29A",3,"stele",-0.402354655235535
"6241","ABRE_RD29A",3,"stele",-0.406954307439345
"6242","ABRE_RD29A",3,"stele",-0.405421090038075
"6243","ABRE_RD29A",3,"stele",-0.41078735094252
"6244","ABRE_RD29A",3,"stele",-0.4322523945603
"6245","ABRE_RD29A",3,"stele",-0.419220046649505
"6246","ABRE_RD29A",3,"stele",-0.423819698853315
"6247","ABRE_RD29A",3,"stele",-0.422286481452045
"6248","ABRE_RD29A",3,"stele",-0.43685204676411
"6249","ABRE_RD29A",3,"stele",-0.438385264165379
"6250","ABRE_RD29A",3,"stele",-0.439918481566649
"6251","ABRE_RD29A",3,"stele",-0.439918481566649
"6252","ABRE_RD29A",4,"columella",8.27538284813388
"6253","ABRE_RD29A",4,"columella",7.35909919203152
"6254","ABRE_RD29A",4,"columella",5.72553027515535
"6255","ABRE_RD29A",4,"columella",7.70363372722722
"6256","ABRE_RD29A",4,"columella",7.4853295174265
"6257","ABRE_RD29A",4,"columella",5.68394852090759
"6258","ABRE_RD29A",4,"columella",2.91133655017322
"6259","ABRE_RD29A",4,"columella",2.81035228985724
"6260","ABRE_RD29A",4,"columella",2.61135389452869
"6261","ABRE_RD29A",4,"columella",3.24696070945869
"6262","ABRE_RD29A",4,"columella",3.03162662496137
"6263","ABRE_RD29A",4,"columella",1.33865520201698
"6264","ABRE_RD29A",4,"columella",0.997090792124689
"6265","ABRE_RD29A",4,"columella",1.34905064057892
"6266","ABRE_RD29A",4,"columella",1.46785565271537
"6267","ABRE_RD29A",4,"columella",1.16935805972254
"6268","ABRE_RD29A",4,"columella",0.147634955349081
"6269","ABRE_RD29A",4,"columella",0.149120018000786
"6270","ABRE_RD29A",4,"columella",0.202582273462188
"6271","ABRE_RD29A",4,"columella",0.205552398765599
"6272","ABRE_RD29A",4,"columella",0.260499716878707
"6273","ABRE_RD29A",4,"columella",0.453557861600436
"6274","ABRE_RD29A",4,"columella",0.551571996613006
"6275","ABRE_RD29A",4,"columella",1.34014026466869
"6276","ABRE_RD29A",4,"columella",1.81090512525936
"6277","ABRE_RD29A",4,"columella",1.54062372264894
"6278","ABRE_RD29A",4,"cortex",0.530781119489128
"6279","ABRE_RD29A",4,"cortex",0.937688286056465
"6280","ABRE_RD29A",4,"cortex",0.257529591575296
"6281","ABRE_RD29A",4,"cortex",0.092687637235973
"6282","ABRE_RD29A",4,"cortex",0.0436805697296879
"6283","ABRE_RD29A",4,"cortex",0.00655400343704766
"6284","ABRE_RD29A",4,"cortex",-0.0186920616419477
"6285","ABRE_RD29A",4,"cortex",-0.0127518110351253
"6286","ABRE_RD29A",4,"cortex",-0.0944302568789338
"6287","ABRE_RD29A",4,"cortex",-0.0350277508107095
"6288","ABRE_RD29A",4,"cortex",-0.0394829387658263
"6289","ABRE_RD29A",4,"cortex",-0.115221134002812
"6290","ABRE_RD29A",4,"cortex",-0.0691841917999385
"6291","ABRE_RD29A",4,"cortex",-0.0736393797550553
"6292","ABRE_RD29A",4,"cortex",-0.137497073778397
"6293","ABRE_RD29A",4,"cortex",-0.199869705150032
"6294","ABRE_RD29A",4,"cortex",-0.19392945454321
"6295","ABRE_RD29A",4,"cortex",-0.186504141284682
"6296","ABRE_RD29A",4,"cortex",-0.23105602083585
"6297","ABRE_RD29A",4,"cortex",-0.236996271442672
"6298","ABRE_RD29A",4,"cortex",-0.253331960611434
"6299","ABRE_RD29A",4,"cortex",-0.2444215847012
"6300","ABRE_RD29A",4,"cortex",-0.216205394318794
"6301","ABRE_RD29A",4,"cortex",-0.25481702326314
"6302","ABRE_RD29A",4,"cortex",-0.259272211218256
"6303","ABRE_RD29A",4,"cortex",-0.262242336521668
"6304","ABRE_RD29A",4,"cortex",-0.269667649780196
"6305","ABRE_RD29A",4,"cortex",-0.274122837735313
"6306","ABRE_RD29A",4,"cortex",-0.29194358955578
"6307","ABRE_RD29A",4,"cortex",-0.266697524476785
"6308","ABRE_RD29A",4,"cortex",-0.272637775083607
"6309","ABRE_RD29A",4,"cortex",-0.281548150993841
"6310","ABRE_RD29A",4,"cortex",-0.286003338948958
"6311","ABRE_RD29A",4,"cortex",-0.294913714859191
"6312","ABRE_RD29A",4,"cortex",-0.281548150993841
"6313","ABRE_RD29A",4,"cortex",-0.272637775083607
"6314","ABRE_RD29A",4,"cortex",-0.299368902814308
"6315","ABRE_RD29A",4,"cortex",-0.26818258712849
"6316","ABRE_RD29A",4,"cortex",-0.280063088342135
"6317","ABRE_RD29A",4,"cortex",-0.260757273869962
"6318","ABRE_RD29A",4,"cortex",-0.253331960611434
"6319","ABRE_RD29A",4,"cortex",-0.286003338948958
"6320","ABRE_RD29A",4,"cortex",-0.280063088342135
"6321","ABRE_RD29A",4,"cortex",-0.296398777510897
"6322","ABRE_RD29A",4,"cortex",-0.306794216072836
"6323","ABRE_RD29A",4,"cortex",-0.263727399173373
"6324","ABRE_RD29A",4,"cortex",-0.308279278724542
"6325","ABRE_RD29A",4,"cortex",-0.299368902814308
"6326","ABRE_RD29A",4,"cortex",-0.312734466679658
"6327","ABRE_RD29A",4,"cortex",-0.286003338948958
"6328","ABRE_RD29A",4,"cortex",-0.312734466679658
"6329","ABRE_RD29A",4,"cortex",-0.290458526904074
"6330","ABRE_RD29A",4,"cortex",-0.332040281151831
"6331","ABRE_RD29A",4,"cortex",-0.327585093196715
"6332","ABRE_RD29A",4,"cortex",-0.306794216072836
"6333","ABRE_RD29A",4,"cortex",-0.340950657062065
"6334","ABRE_RD29A",4,"cortex",-0.335010406455243
"6335","ABRE_RD29A",4,"cortex",-0.351346095624004
"6336","ABRE_RD29A",4,"cortex",-0.336495469106948
"6337","ABRE_RD29A",4,"cortex",-0.351346095624004
"6338","ABRE_RD29A",4,"cortex",-0.343920782365476
"6339","ABRE_RD29A",4,"cortex",-0.337980531758654
"6340","ABRE_RD29A",4,"cortex",-0.35283115827571
"6341","ABRE_RD29A",4,"cortex",-0.324614967893303
"6342","ABRE_RD29A",4,"cortex",-0.342435719713771
"6343","ABRE_RD29A",4,"cortex",-0.320159779938187
"6344","ABRE_RD29A",4,"cortex",-0.318674717286481
"6345","ABRE_RD29A",4,"cortex",-0.324614967893303
"6346","ABRE_RD29A",4,"cortex",-0.339465594410359
"6347","ABRE_RD29A",4,"cortex",-0.373622035399588
"6348","ABRE_RD29A",4,"cortex",-0.369166847444472
"6349","ABRE_RD29A",4,"cortex",-0.401838225781995
"6350","ABRE_RD29A",4,"cortex",-0.398868100478584
"6351","ABRE_RD29A",4,"cortex",-0.41371872699564
"6352","ABRE_RD29A",4,"endodermis",0.91244222097747
"6353","ABRE_RD29A",4,"endodermis",0.56048237252324
"6354","ABRE_RD29A",4,"endodermis",0.204067336113894
"6355","ABRE_RD29A",4,"endodermis",-0.0379978761141207
"6356","ABRE_RD29A",4,"endodermis",-0.0216621869453589
"6357","ABRE_RD29A",4,"endodermis",-0.000871309821480429
"6358","ABRE_RD29A",4,"endodermis",-0.162743138857392
"6359","ABRE_RD29A",4,"endodermis",-0.0676991291482328
"6360","ABRE_RD29A",4,"endodermis",-0.155317825598864
"6361","ABRE_RD29A",4,"endodermis",-0.125616572564752
"6362","ABRE_RD29A",4,"endodermis",-0.228085895532439
"6363","ABRE_RD29A",4,"endodermis",-0.229570958184144
"6364","ABRE_RD29A",4,"endodermis",-0.204324893105149
"6365","ABRE_RD29A",4,"endodermis",-0.229570958184144
"6366","ABRE_RD29A",4,"endodermis",-0.245906647352906
"6367","ABRE_RD29A",4,"endodermis",-0.275607900387018
"6368","ABRE_RD29A",4,"endodermis",-0.269667649780196
"6369","ABRE_RD29A",4,"endodermis",-0.288973464252369
"6370","ABRE_RD29A",4,"endodermis",-0.251846897959728
"6371","ABRE_RD29A",4,"endodermis",-0.272637775083607
"6372","ABRE_RD29A",4,"endodermis",-0.25481702326314
"6373","ABRE_RD29A",4,"endodermis",-0.308279278724542
"6374","ABRE_RD29A",4,"endodermis",-0.278578025690429
"6375","ABRE_RD29A",4,"endodermis",-0.296398777510897
"6376","ABRE_RD29A",4,"endodermis",-0.294913714859191
"6377","ABRE_RD29A",4,"endodermis",-0.299368902814308
"6378","ABRE_RD29A",4,"endodermis",-0.296398777510897
"6379","ABRE_RD29A",4,"endodermis",-0.30530915342113
"6380","ABRE_RD29A",4,"endodermis",-0.303824090769425
"6381","ABRE_RD29A",4,"endodermis",-0.318674717286481
"6382","ABRE_RD29A",4,"endodermis",-0.309764341376247
"6383","ABRE_RD29A",4,"endodermis",-0.311249404027953
"6384","ABRE_RD29A",4,"endodermis",-0.312734466679658
"6385","ABRE_RD29A",4,"endodermis",-0.287488401600663
"6386","ABRE_RD29A",4,"endodermis",-0.309764341376247
"6387","ABRE_RD29A",4,"endodermis",-0.311249404027953
"6388","ABRE_RD29A",4,"endodermis",-0.326100030545009
"6389","ABRE_RD29A",4,"endodermis",-0.323129905241598
"6390","ABRE_RD29A",4,"endodermis",-0.339465594410359
"6391","ABRE_RD29A",4,"endodermis",-0.326100030545009
"6392","ABRE_RD29A",4,"endodermis",-0.342435719713771
"6393","ABRE_RD29A",4,"endodermis",-0.335010406455243
"6394","ABRE_RD29A",4,"endodermis",-0.342435719713771
"6395","ABRE_RD29A",4,"endodermis",-0.317189654634775
"6396","ABRE_RD29A",4,"endodermis",-0.308279278724542
"6397","ABRE_RD29A",4,"endodermis",-0.330555218500126
"6398","ABRE_RD29A",4,"endodermis",-0.333525343803537
"6399","ABRE_RD29A",4,"endodermis",-0.335010406455243
"6400","ABRE_RD29A",4,"endodermis",-0.296398777510897
"6401","ABRE_RD29A",4,"endodermis",-0.342435719713771
"6402","ABRE_RD29A",4,"endodermis",-0.333525343803537
"6403","ABRE_RD29A",4,"endodermis",-0.363226596837649
"6404","ABRE_RD29A",4,"endodermis",-0.312734466679658
"6405","ABRE_RD29A",4,"endodermis",-0.35283115827571
"6406","ABRE_RD29A",4,"endodermis",-0.340950657062065
"6407","ABRE_RD29A",4,"endodermis",-0.372136972747883
"6408","ABRE_RD29A",4,"endodermis",-0.361741534185944
"6409","ABRE_RD29A",4,"endodermis",-0.345405845017182
"6410","ABRE_RD29A",4,"endodermis",-0.357286346230827
"6411","ABRE_RD29A",4,"endodermis",-0.355801283579121
"6412","ABRE_RD29A",4,"endodermis",-0.330555218500126
"6413","ABRE_RD29A",4,"endodermis",-0.333525343803537
"6414","ABRE_RD29A",4,"endodermis",-0.297883840162602
"6415","ABRE_RD29A",4,"endodermis",-0.300853965466014
"6416","ABRE_RD29A",4,"endodermis",-0.346890907668887
"6417","ABRE_RD29A",4,"endodermis",-0.326100030545009
"6418","ABRE_RD29A",4,"endodermis",-0.336495469106948
"6419","ABRE_RD29A",4,"endodermis",-0.354316220927416
"6420","ABRE_RD29A",4,"endodermis",-0.394412912523467
"6421","ABRE_RD29A",4,"endodermis",-0.397383037826878
"6422","ABRE_RD29A",4,"endodermis",-0.406293413737112
"6423","ABRE_RD29A",4,"epidermis",0.259014654227001
"6424","ABRE_RD29A",4,"epidermis",0.0689266348086833
"6425","ABRE_RD29A",4,"epidermis",0.0184345046506925
"6426","ABRE_RD29A",4,"epidermis",0.0540760082916271
"6427","ABRE_RD29A",4,"epidermis",0.0912025745842674
"6428","ABRE_RD29A",4,"epidermis",0.0303150058643374
"6429","ABRE_RD29A",4,"epidermis",-0.0246323122487701
"6430","ABRE_RD29A",4,"epidermis",-0.0929451942272282
"6431","ABRE_RD29A",4,"epidermis",-0.0870049436204057
"6432","ABRE_RD29A",4,"epidermis",-0.113736071351107
"6433","ABRE_RD29A",4,"epidermis",-0.13304188582328
"6434","ABRE_RD29A",4,"epidermis",-0.113736071351107
"6435","ABRE_RD29A",4,"epidermis",-0.0780945677101721
"6436","ABRE_RD29A",4,"epidermis",-0.0855198809687002
"6437","ABRE_RD29A",4,"epidermis",-0.0884900062721114
"6438","ABRE_RD29A",4,"epidermis",-0.144922387036925
"6439","ABRE_RD29A",4,"epidermis",-0.0914601315755226
"6440","ABRE_RD29A",4,"epidermis",-0.153832762947158
"6441","ABRE_RD29A",4,"epidermis",-0.107795820744284
"6442","ABRE_RD29A",4,"epidermis",-0.147892512340336
"6443","ABRE_RD29A",4,"epidermis",-0.118191259306224
"6444","ABRE_RD29A",4,"epidermis",-0.192444391891504
"6445","ABRE_RD29A",4,"epidermis",-0.165713264160803
"6446","ABRE_RD29A",4,"epidermis",-0.192444391891504
"6447","ABRE_RD29A",4,"epidermis",-0.219175519622205
"6448","ABRE_RD29A",4,"epidermis",-0.223630707577322
"6449","ABRE_RD29A",4,"epidermis",-0.247391710004612
"6450","ABRE_RD29A",4,"epidermis",-0.185019078632976
"6451","ABRE_RD29A",4,"epidermis",-0.253331960611434
"6452","ABRE_RD29A",4,"epidermis",-0.293428652207486
"6453","ABRE_RD29A",4,"epidermis",-0.130071760519868
"6454","ABRE_RD29A",4,"epidermis",-0.278578025690429
"6455","ABRE_RD29A",4,"epidermis",-0.260757273869962
"6456","ABRE_RD29A",4,"epidermis",-0.168683389464214
"6457","ABRE_RD29A",4,"epidermis",-0.263727399173373
"6458","ABRE_RD29A",4,"epidermis",-0.127101635216457
"6459","ABRE_RD29A",4,"epidermis",-0.275607900387018
"6460","ABRE_RD29A",4,"epidermis",-0.112251008699401
"6461","ABRE_RD29A",4,"epidermis",-0.297883840162602
"6462","ABRE_RD29A",4,"epidermis",-0.284518276297252
"6463","ABRE_RD29A",4,"epidermis",-0.182048953329565
"6464","ABRE_RD29A",4,"epidermis",-0.308279278724542
"6465","ABRE_RD29A",4,"epidermis",-0.195414517194915
"6466","ABRE_RD29A",4,"epidermis",-0.314219529331364
"6467","ABRE_RD29A",4,"epidermis",-0.189474266588093
"6468","ABRE_RD29A",4,"epidermis",-0.278578025690429
"6469","ABRE_RD29A",4,"epidermis",-0.205809955756855
"6470","ABRE_RD29A",4,"epidermis",-0.272637775083607
"6471","ABRE_RD29A",4,"epidermis",-0.173138577419331
"6472","ABRE_RD29A",4,"epidermis",-0.277092963038724
"6473","ABRE_RD29A",4,"epidermis",-0.275607900387018
"6474","ABRE_RD29A",4,"epidermis",-0.214720331667088
"6475","ABRE_RD29A",4,"epidermis",-0.287488401600663
"6476","ABRE_RD29A",4,"epidermis",-0.278578025690429
"6477","ABRE_RD29A",4,"epidermis",-0.251846897959728
"6478","ABRE_RD29A",4,"epidermis",-0.2444215847012
"6479","ABRE_RD29A",4,"epidermis",-0.266697524476785
"6480","ABRE_RD29A",4,"epidermis",-0.250361835308023
"6481","ABRE_RD29A",4,"epidermis",-0.272637775083607
"6482","ABRE_RD29A",4,"epidermis",-0.247391710004612
"6483","ABRE_RD29A",4,"epidermis",-0.263727399173373
"6484","ABRE_RD29A",4,"epidermis",-0.297883840162602
"6485","ABRE_RD29A",4,"epidermis",-0.222145644925616
"6486","ABRE_RD29A",4,"epidermis",-0.306794216072836
"6487","ABRE_RD29A",4,"epidermis",-0.211750206363677
"6488","ABRE_RD29A",4,"epidermis",-0.272637775083607
"6489","ABRE_RD29A",4,"epidermis",-0.281548150993841
"6490","ABRE_RD29A",4,"epidermis",-0.294913714859191
"6491","ABRE_RD29A",4,"epidermis",-0.272637775083607
"6492","ABRE_RD29A",4,"epidermis",-0.306794216072836
"6493","ABRE_RD29A",4,"epidermis",-0.274122837735313
"6494","ABRE_RD29A",4,"epidermis",-0.288973464252369
"6495","ABRE_RD29A",4,"epidermis",-0.278578025690429
"6496","ABRE_RD29A",4,"epidermis",-0.245906647352906
"6497","ABRE_RD29A",4,"epidermis",-0.266697524476785
"6498","ABRE_RD29A",4,"epidermis",-0.278578025690429
"6499","ABRE_RD29A",4,"epidermis",-0.290458526904074
"6500","ABRE_RD29A",4,"epidermis",-0.323129905241598
"6501","ABRE_RD29A",4,"epidermis",-0.340950657062065
"6502","ABRE_RD29A",4,"epidermis",-0.339465594410359
"6503","ABRE_RD29A",4,"epidermis",-0.369166847444472
"6504","ABRE_RD29A",4,"lateralrootcap",4.76320967685012
"6505","ABRE_RD29A",4,"lateralrootcap",4.42610045491294
"6506","ABRE_RD29A",4,"lateralrootcap",3.00044030927556
"6507","ABRE_RD29A",4,"lateralrootcap",1.56289966242453
"6508","ABRE_RD29A",4,"lateralrootcap",1.05649329819291
"6509","ABRE_RD29A",4,"lateralrootcap",1.82724081442813
"6510","ABRE_RD29A",4,"lateralrootcap",1.75150261919114
"6511","ABRE_RD29A",4,"lateralrootcap",1.02233685720368
"6512","ABRE_RD29A",4,"lateralrootcap",0.196642022855366
"6513","ABRE_RD29A",4,"lateralrootcap",0.162485581866137
"6514","ABRE_RD29A",4,"lateralrootcap",0.619884878591464
"6515","ABRE_RD29A",4,"lateralrootcap",0.327327536205459
"6516","ABRE_RD29A",4,"lateralrootcap",0.973329789697399
"6517","ABRE_RD29A",4,"lateralrootcap",1.22876056579076
"6518","ABRE_RD29A",4,"lateralrootcap",0.0124942540438701
"6519","ABRE_RD29A",4,"lateralrootcap",0.174366083079782
"6520","ABRE_RD29A",4,"lateralrootcap",0.0451656323813935
"6521","ABRE_RD29A",4,"lateralrootcap",1.16490287176742
"6522","ABRE_RD29A",4,"lateralrootcap",0.273865280744057
"6523","ABRE_RD29A",4,"lateralrootcap",1.05797836084462
"6524","ABRE_RD29A",4,"lateralrootcap",0.193671897551955
"6525","ABRE_RD29A",4,"lateralrootcap",0.489199365241371
"6526","ABRE_RD29A",4,"lateralrootcap",0.0421955070779823
"6527","ABRE_RD29A",4,"lateralrootcap",1.29410332246581
"6528","ABRE_RD29A",4,"lateralrootcap",0.187731646945132
"6529","ABRE_RD29A",4,"lateralrootcap",0.814428085964899
"6530","ABRE_RD29A",4,"lateralrootcap",0.351088538632749
"6531","ABRE_RD29A",4,"lateralrootcap",0.276835406047469
"6532","ABRE_RD29A",4,"lateralrootcap",0.49959480380331
"6533","ABRE_RD29A",4,"lateralrootcap",0.429796859173146
"6534","ABRE_RD29A",4,"lateralrootcap",0.306536659081581
"6535","ABRE_RD29A",4,"lateralrootcap",0.198127085507071
"6536","ABRE_RD29A",4,"lateralrootcap",0.126844078225202
"6537","ABRE_RD29A",4,"lateralrootcap",0.472863676072609
"6538","ABRE_RD29A",4,"lateralrootcap",0.193671897551955
"6539","ABRE_RD29A",4,"lateralrootcap",0.065956509505272
"6540","ABRE_RD29A",4,"lateralrootcap",0.165455707169548
"6541","ABRE_RD29A",4,"lateralrootcap",0.159515456562725
"6542","ABRE_RD29A",4,"lateralrootcap",0.487714302589665
"6543","ABRE_RD29A",4,"lateralrootcap",0.101598013146207
"6544","ABRE_RD29A",4,"lateralrootcap",0.823338461875133
"6545","ABRE_RD29A",4,"lateralrootcap",1.28073775860046
"6546","ABRE_RD29A",4,"lateralrootcap",0.0956577625393843
"6547","ABRE_RD29A",4,"lateralrootcap",1.12926136812649
"6548","ABRE_RD29A",4,"lateralrootcap",-0.0350277508107095
"6549","ABRE_RD29A",4,"lateralrootcap",0.76690608111032
