"id","x","y","tissue","value"
324,688,-887,"stele",1
324,684,-893,"stele",1
324,681,-908,"stele",1
324,669,-909,"stele",1
324,668,-901,"stele",1
278,651,-580,"stele",1
278,654,-575,"stele",1
278,664,-575,"stele",1
278,666,-589,"stele",1
278,664,-600,"stele",1
278,661,-611,"stele",1
278,651,-610,"stele",1
278,651,-602,"stele",1
278,651,-595,"stele",1
353,684,-507,"stele",1
353,690,-506,"stele",1
353,702,-503,"stele",1
353,701,-509,"stele",1
353,702,-524,"stele",1
353,695,-523,"stele",1
353,684,-522,"stele",1
354,684,-522,"stele",1
354,689,-522,"stele",1
354,702,-524,"stele",1
354,701,-531,"stele",1
354,701,-545,"stele",1
354,694,-543,"stele",1
354,682,-543,"stele",1
354,681,-535,"stele",1
356,688,-349,"stele",1
356,692,-344,"stele",1
356,698,-334,"stele",1
356,713,-335,"stele",1
356,712,-341,"stele",1
356,712,-348,"stele",1
356,711,-355,"stele",1
356,711,-362,"stele",1
356,710,-369,"stele",1
356,710,-383,"stele",1
356,703,-383,"stele",1
356,689,-384,"stele",1
356,689,-377,"stele",1
356,689,-369,"stele",1
356,688,-363,"stele",1
222,621,-548,"stele",1
222,623,-544,"stele",1
222,628,-542,"stele",1
222,638,-534,"stele",1
222,637,-541,"stele",1
222,637,-548,"stele",1
222,637,-556,"stele",1
222,637,-563,"stele",1
222,637,-579,"stele",1
222,623,-582,"stele",1
222,621,-575,"stele",1
222,621,-568,"stele",1
222,621,-561,"stele",1
290,659,-321,"stele",1
290,659,-314,"stele",1
290,660,-306,"stele",1
290,660,-292,"stele",1
290,675,-291,"stele",1
290,675,-298,"stele",1
290,674,-306,"stele",1
290,674,-314,"stele",1
290,673,-321,"stele",1
290,673,-329,"stele",1
290,672,-345,"stele",1
290,672,-356,"stele",1
290,657,-356,"stele",1
290,657,-344,"stele",1
290,658,-336,"stele",1
290,658,-329,"stele",1
291,656,-377,"stele",1
291,656,-370,"stele",1
291,657,-356,"stele",1
291,672,-356,"stele",1
291,672,-363,"stele",1
291,672,-371,"stele",1
291,672,-379,"stele",1
291,672,-387,"stele",1
291,672,-395,"stele",1
291,672,-411,"stele",1
291,666,-409,"stele",1
291,656,-407,"stele",1
291,656,-399,"stele",1
291,656,-392,"stele",1
291,656,-385,"stele",1
224,622,-777,"stele",1
224,628,-774,"stele",1
224,634,-761,"stele",1
224,645,-761,"stele",1
224,645,-768,"stele",1
224,646,-776,"stele",1
224,649,-792,"stele",1
224,647,-796,"stele",1
224,641,-796,"stele",1
224,631,-796,"stele",1
224,627,-793,"stele",1
224,626,-787,"stele",1
285,655,-434,"stele",1
285,656,-427,"stele",1
285,656,-420,"stele",1
285,656,-407,"stele",1
285,661,-407,"stele",1
285,672,-411,"stele",1
285,671,-418,"stele",1
285,670,-426,"stele",1
285,669,-434,"stele",1
285,668,-442,"stele",1
285,668,-458,"stele",1
285,662,-460,"stele",1
285,652,-466,"stele",1
285,652,-459,"stele",1
285,653,-453,"stele",1
285,654,-446,"stele",1
286,655,-715,"stele",1
286,659,-703,"stele",1
286,666,-703,"stele",1
286,665,-709,"stele",1
286,665,-716,"stele",1
286,665,-722,"stele",1
286,666,-736,"stele",1
286,657,-743,"stele",1
286,655,-728,"stele",1
286,655,-721,"stele",1
219,620,-727,"stele",1
219,620,-719,"stele",1
219,620,-704,"stele",1
219,630,-705,"stele",1
219,630,-718,"stele",1
219,631,-724,"stele",1
219,630,-731,"stele",1
219,630,-737,"stele",1
219,628,-751,"stele",1
219,623,-749,"stele",1
219,621,-737,"stele",1
220,620,-759,"stele",1
220,623,-749,"stele",1
220,628,-751,"stele",1
220,634,-761,"stele",1
220,631,-767,"stele",1
220,622,-777,"stele",1
220,620,-765,"stele",1
221,620,-828,"stele",1
221,624,-819,"stele",1
221,630,-820,"stele",1
221,634,-826,"stele",1
221,633,-832,"stele",1
221,632,-837,"stele",1
221,632,-850,"stele",1
221,623,-849,"stele",1
221,623,-843,"stele",1
221,620,-834,"stele",1
305,666,-676,"stele",1
305,676,-674,"stele",1
305,679,-684,"stele",1
305,676,-689,"stele",1
305,674,-703,"stele",1
305,666,-703,"stele",1
305,666,-696,"stele",1
305,666,-689,"stele",1
306,665,-716,"stele",1
306,666,-703,"stele",1
306,674,-703,"stele",1
306,676,-708,"stele",1
306,679,-720,"stele",1
306,676,-724,"stele",1
306,675,-736,"stele",1
306,666,-736,"stele",1
306,665,-729,"stele",1
306,665,-722,"stele",1
307,666,-750,"stele",1
307,666,-736,"stele",1
307,675,-736,"stele",1
307,675,-742,"stele",1
307,678,-756,"stele",1
307,674,-765,"stele",1
307,665,-765,"stele",1
307,665,-757,"stele",1
225,625,-384,"stele",1
225,624,-377,"stele",1
225,623,-363,"stele",1
225,628,-363,"stele",1
225,640,-363,"stele",1
225,640,-370,"stele",1
225,640,-377,"stele",1
225,640,-385,"stele",1
225,641,-392,"stele",1
225,643,-407,"stele",1
225,637,-407,"stele",1
225,627,-407,"stele",1
225,626,-399,"stele",1
225,625,-392,"stele",1
294,658,-680,"stele",1
294,666,-676,"stele",1
294,666,-682,"stele",1
294,666,-689,"stele",1
294,666,-703,"stele",1
294,659,-703,"stele",1
294,655,-692,"stele",1
295,658,-847,"stele",1
295,672,-847,"stele",1
295,671,-853,"stele",1
295,670,-865,"stele",1
295,659,-864,"stele",1
295,658,-858,"stele",1
296,657,-827,"stele",1
296,659,-814,"stele",1
296,672,-815,"stele",1
296,672,-822,"stele",1
296,673,-829,"stele",1
296,675,-844,"stele",1
296,672,-847,"stele",1
296,658,-847,"stele",1
296,657,-841,"stele",1
296,657,-834,"stele",1
304,666,-589,"stele",1
304,672,-588,"stele",1
304,671,-600,"stele",1
304,664,-600,"stele",1
313,669,-947,"stele",1
313,671,-935,"stele",1
313,680,-935,"stele",1
313,680,-941,"stele",1
313,681,-946,"stele",1
313,682,-959,"stele",1
313,679,-964,"stele",1
313,669,-963,"stele",1
313,669,-954,"stele",1
314,668,-974,"stele",1
314,669,-963,"stele",1
314,679,-964,"stele",1
314,679,-976,"stele",1
314,678,-990,"stele",1
314,667,-987,"stele",1
314,667,-980,"stele",1
269,646,-708,"stele",1
269,647,-694,"stele",1
269,655,-692,"stele",1
269,659,-703,"stele",1
269,656,-709,"stele",1
269,655,-715,"stele",1
269,655,-728,"stele",1
269,647,-728,"stele",1
269,646,-722,"stele",1
269,646,-714,"stele",1
231,623,-897,"stele",1
231,624,-883,"stele",1
231,634,-883,"stele",1
231,633,-890,"stele",1
231,632,-897,"stele",1
231,632,-912,"stele",1
231,625,-911,"stele",1
231,624,-903,"stele",1
232,625,-926,"stele",1
232,625,-911,"stele",1
232,632,-912,"stele",1
232,635,-918,"stele",1
232,634,-925,"stele",1
232,634,-932,"stele",1
232,635,-947,"stele",1
232,626,-941,"stele",1
232,625,-933,"stele",1
300,661,-611,"stele",1
300,664,-600,"stele",1
300,671,-600,"stele",1
300,670,-606,"stele",1
300,670,-612,"stele",1
300,670,-625,"stele",1
300,662,-625,"stele",1
301,662,-625,"stele",1
301,670,-625,"stele",1
301,669,-630,"stele",1
301,669,-642,"stele",1
301,661,-642,"stele",1
301,661,-636,"stele",1
302,662,-1010,"stele",1
302,675,-1009,"stele",1
302,672,-1014,"stele",1
302,672,-1028,"stele",1
302,662,-1028,"stele",1
302,662,-1022,"stele",1
303,664,-568,"stele",1
303,666,-557,"stele",1
303,679,-556,"stele",1
303,681,-565,"stele",1
303,679,-572,"stele",1
303,679,-587,"stele",1
303,672,-588,"stele",1
303,666,-589,"stele",1
303,664,-575,"stele",1
268,650,-650,"stele",1
268,656,-650,"stele",1
268,656,-656,"stele",1
268,656,-668,"stele",1
268,648,-668,"stele",1
268,647,-662,"stele",1
332,673,-800,"stele",1
332,677,-787,"stele",1
332,691,-787,"stele",1
332,694,-796,"stele",1
332,691,-801,"stele",1
332,689,-815,"stele",1
332,683,-815,"stele",1
332,672,-815,"stele",1
332,672,-807,"stele",1
316,670,-625,"stele",1
316,679,-623,"stele",1
316,678,-630,"stele",1
316,678,-644,"stele",1
316,669,-642,"stele",1
316,669,-636,"stele",1
333,678,-644,"stele",1
333,684,-643,"stele",1
333,698,-644,"stele",1
333,698,-651,"stele",1
333,696,-665,"stele",1
333,690,-664,"stele",1
333,679,-664,"stele",1
333,678,-657,"stele",1
262,644,-898,"stele",1
262,644,-885,"stele",1
262,654,-889,"stele",1
262,653,-895,"stele",1
262,652,-908,"stele",1
262,645,-911,"stele",1
262,645,-904,"stele",1
335,679,-587,"stele",1
335,685,-587,"stele",1
335,699,-587,"stele",1
335,699,-594,"stele",1
335,699,-608,"stele",1
335,693,-607,"stele",1
335,683,-604,"stele",1
335,681,-598,"stele",1
310,668,-479,"stele",1
310,668,-472,"stele",1
310,668,-458,"stele",1
310,673,-458,"stele",1
310,685,-462,"stele",1
310,684,-469,"stele",1
310,684,-477,"stele",1
310,684,-484,"stele",1
310,684,-491,"stele",1
310,684,-507,"stele",1
310,678,-507,"stele",1
310,667,-507,"stele",1
310,667,-500,"stele",1
310,668,-493,"stele",1
310,668,-486,"stele",1
311,666,-655,"stele",1
311,669,-642,"stele",1
311,678,-644,"stele",1
311,678,-650,"stele",1
311,679,-664,"stele",1
311,676,-674,"stele",1
311,666,-676,"stele",1
311,666,-669,"stele",1
311,666,-662,"stele",1
312,669,-909,"stele",1
312,681,-908,"stele",1
312,680,-914,"stele",1
312,680,-921,"stele",1
312,680,-935,"stele",1
312,671,-935,"stele",1
312,670,-928,"stele",1
312,669,-922,"stele",1
293,657,-785,"stele",1
293,657,-778,"stele",1
293,662,-765,"stele",1
293,665,-765,"stele",1
293,674,-765,"stele",1
293,675,-770,"stele",1
293,675,-775,"stele",1
293,677,-787,"stele",1
293,674,-793,"stele",1
293,673,-800,"stele",1
293,672,-815,"stele",1
293,659,-814,"stele",1
293,658,-808,"stele",1
293,657,-802,"stele",1
293,657,-792,"stele",1
359,689,-403,"stele",1
359,689,-397,"stele",1
359,689,-384,"stele",1
359,696,-384,"stele",1
359,710,-383,"stele",1
359,709,-389,"stele",1
359,708,-396,"stele",1
359,707,-404,"stele",1
359,706,-411,"stele",1
359,705,-425,"stele",1
359,699,-427,"stele",1
359,689,-431,"stele",1
359,689,-417,"stele",1
359,689,-410,"stele",1
317,670,-612,"stele",1
317,671,-600,"stele",1
317,683,-604,"stele",1
317,680,-610,"stele",1
317,679,-623,"stele",1
317,670,-625,"stele",1
317,670,-618,"stele",1
292,657,-743,"stele",1
292,666,-736,"stele",1
292,666,-743,"stele",1
292,666,-750,"stele",1
292,665,-765,"stele",1
292,662,-765,"stele",1
292,655,-754,"stele",1
346,682,-543,"stele",1
346,688,-543,"stele",1
346,701,-545,"stele",1
346,701,-551,"stele",1
346,701,-558,"stele",1
346,700,-571,"stele",1
346,694,-566,"stele",1
346,681,-565,"stele",1
346,679,-556,"stele",1
325,674,-703,"stele",1
325,680,-702,"stele",1
325,694,-702,"stele",1
325,693,-708,"stele",1
325,692,-720,"stele",1
325,679,-720,"stele",1
325,676,-714,"stele",1
326,678,-756,"stele",1
326,693,-757,"stele",1
326,695,-763,"stele",1
326,693,-773,"stele",1
326,686,-773,"stele",1
326,675,-770,"stele",1
326,674,-765,"stele",1
355,684,-477,"stele",1
355,685,-462,"stele",1
355,690,-462,"stele",1
355,703,-463,"stele",1
355,701,-469,"stele",1
355,700,-476,"stele",1
355,700,-482,"stele",1
355,700,-489,"stele",1
355,702,-503,"stele",1
355,696,-506,"stele",1
355,684,-507,"stele",1
355,684,-499,"stele",1
355,684,-491,"stele",1
355,684,-484,"stele",1
360,689,-431,"stele",1
360,694,-429,"stele",1
360,705,-425,"stele",1
360,703,-432,"stele",1
360,702,-440,"stele",1
360,702,-447,"stele",1
360,703,-463,"stele",1
360,696,-463,"stele",1
360,685,-462,"stele",1
360,687,-454,"stele",1
360,688,-446,"stele",1
337,679,-664,"stele",1
337,684,-664,"stele",1
337,696,-665,"stele",1
337,699,-674,"stele",1
337,694,-684,"stele",1
337,679,-684,"stele",1
337,676,-674,"stele",1
336,679,-623,"stele",1
336,685,-623,"stele",1
336,698,-625,"stele",1
336,698,-631,"stele",1
336,698,-644,"stele",1
336,691,-643,"stele",1
336,678,-644,"stele",1
336,678,-636,"stele",1
288,656,-956,"stele",1
288,669,-954,"stele",1
288,669,-963,"stele",1
288,668,-968,"stele",1
288,668,-974,"stele",1
288,667,-987,"stele",1
288,656,-986,"stele",1
288,656,-978,"stele",1
288,656,-971,"stele",1
287,656,-650,"stele",1
287,661,-642,"stele",1
287,669,-642,"stele",1
287,668,-648,"stele",1
287,666,-655,"stele",1
287,666,-662,"stele",1
287,666,-676,"stele",1
287,658,-680,"stele",1
287,656,-668,"stele",1
287,656,-662,"stele",1
0,471,-588,"lateralrootcap",1
0,471,-581,"lateralrootcap",1
0,472,-573,"lateralrootcap",1
0,472,-558,"lateralrootcap",1
0,480,-555,"lateralrootcap",1
0,481,-573,"lateralrootcap",1
0,483,-568,"lateralrootcap",1
0,481,-579,"lateralrootcap",1
0,483,-592,"lateralrootcap",1
0,482,-598,"lateralrootcap",1
0,482,-604,"lateralrootcap",1
0,481,-618,"lateralrootcap",1
0,476,-627,"lateralrootcap",1
0,475,-619,"lateralrootcap",1
0,473,-611,"lateralrootcap",1
0,473,-604,"lateralrootcap",1
0,472,-596,"lateralrootcap",1
1,474,-498,"lateralrootcap",1
1,474,-492,"lateralrootcap",1
1,476,-479,"lateralrootcap",1
1,484,-479,"lateralrootcap",1
1,484,-486,"lateralrootcap",1
1,487,-500,"lateralrootcap",1
1,486,-505,"lateralrootcap",1
1,483,-510,"lateralrootcap",1
1,483,-521,"lateralrootcap",1
1,476,-519,"lateralrootcap",1
1,476,-512,"lateralrootcap",1
1,475,-505,"lateralrootcap",1
2,476,-534,"lateralrootcap",1
2,476,-519,"lateralrootcap",1
2,483,-521,"lateralrootcap",1
2,484,-531,"lateralrootcap",1
2,482,-536,"lateralrootcap",1
2,482,-542,"lateralrootcap",1
2,480,-555,"lateralrootcap",1
2,472,-558,"lateralrootcap",1
2,473,-550,"lateralrootcap",1
2,475,-542,"lateralrootcap",1
3,475,-650,"lateralrootcap",1
3,475,-642,"lateralrootcap",1
3,476,-627,"lateralrootcap",1
3,481,-618,"lateralrootcap",1
3,482,-631,"lateralrootcap",1
3,482,-639,"lateralrootcap",1
3,485,-625,"lateralrootcap",1
3,482,-647,"lateralrootcap",1
3,484,-663,"lateralrootcap",1
3,484,-669,"lateralrootcap",1
3,484,-675,"lateralrootcap",1
3,484,-688,"lateralrootcap",1
3,478,-690,"lateralrootcap",1
3,477,-682,"lateralrootcap",1
3,476,-674,"lateralrootcap",1
3,476,-666,"lateralrootcap",1
3,476,-658,"lateralrootcap",1
4,478,-712,"lateralrootcap",1
4,478,-704,"lateralrootcap",1
4,478,-690,"lateralrootcap",1
4,484,-688,"lateralrootcap",1
4,486,-694,"lateralrootcap",1
4,487,-701,"lateralrootcap",1
4,493,-714,"lateralrootcap",1
4,490,-719,"lateralrootcap",1
4,489,-733,"lateralrootcap",1
4,489,-743,"lateralrootcap",1
4,481,-742,"lateralrootcap",1
4,480,-734,"lateralrootcap",1
4,479,-727,"lateralrootcap",1
4,478,-719,"lateralrootcap",1
5,482,-780,"lateralrootcap",1
5,481,-773,"lateralrootcap",1
5,481,-765,"lateralrootcap",1
5,481,-757,"lateralrootcap",1
5,481,-742,"lateralrootcap",1
5,489,-743,"lateralrootcap",1
5,490,-751,"lateralrootcap",1
5,490,-757,"lateralrootcap",1
5,490,-763,"lateralrootcap",1
5,490,-770,"lateralrootcap",1
5,491,-783,"lateralrootcap",1
5,490,-790,"lateralrootcap",1
5,492,-806,"lateralrootcap",1
5,492,-812,"lateralrootcap",1
5,492,-825,"lateralrootcap",1
5,486,-819,"lateralrootcap",1
5,484,-811,"lateralrootcap",1
5,484,-804,"lateralrootcap",1
5,483,-796,"lateralrootcap",1
5,482,-788,"lateralrootcap",1
6,472,-433,"lateralrootcap",1
6,472,-426,"lateralrootcap",1
6,473,-418,"lateralrootcap",1
6,473,-410,"lateralrootcap",1
6,474,-403,"lateralrootcap",1
6,483,-400,"lateralrootcap",1
6,483,-406,"lateralrootcap",1
6,483,-413,"lateralrootcap",1
6,484,-420,"lateralrootcap",1
6,487,-433,"lateralrootcap",1
6,485,-440,"lateralrootcap",1
6,484,-448,"lateralrootcap",1
6,484,-455,"lateralrootcap",1
6,484,-463,"lateralrootcap",1
6,484,-479,"lateralrootcap",1
6,476,-479,"lateralrootcap",1
6,472,-471,"lateralrootcap",1
6,469,-464,"lateralrootcap",1
6,469,-457,"lateralrootcap",1
6,469,-449,"lateralrootcap",1
6,471,-441,"lateralrootcap",1
67,537,-1003,"lateralrootcap",1
67,535,-991,"lateralrootcap",1
67,548,-991,"lateralrootcap",1
67,552,-997,"lateralrootcap",1
67,553,-1007,"lateralrootcap",1
67,554,-1022,"lateralrootcap",1
67,545,-1022,"lateralrootcap",1
67,540,-1016,"lateralrootcap",1
67,538,-1010,"lateralrootcap",1
68,538,-1035,"lateralrootcap",1
68,545,-1029,"lateralrootcap",1
68,551,-1036,"lateralrootcap",1
68,552,-1042,"lateralrootcap",1
68,554,-1048,"lateralrootcap",1
68,558,-1061,"lateralrootcap",1
68,551,-1064,"lateralrootcap",1
68,545,-1059,"lateralrootcap",1
68,541,-1054,"lateralrootcap",1
68,539,-1048,"lateralrootcap",1
435,724,-1081,"lateralrootcap",1
435,727,-1068,"lateralrootcap",1
435,732,-1068,"lateralrootcap",1
435,744,-1068,"lateralrootcap",1
435,744,-1075,"lateralrootcap",1
435,741,-1082,"lateralrootcap",1
435,743,-1097,"lateralrootcap",1
435,735,-1097,"lateralrootcap",1
435,724,-1095,"lateralrootcap",1
435,724,-1088,"lateralrootcap",1
456,742,-955,"lateralrootcap",1
456,742,-949,"lateralrootcap",1
456,748,-940,"lateralrootcap",1
456,760,-941,"lateralrootcap",1
456,758,-947,"lateralrootcap",1
456,758,-954,"lateralrootcap",1
456,757,-962,"lateralrootcap",1
456,756,-976,"lateralrootcap",1
456,743,-973,"lateralrootcap",1
456,742,-967,"lateralrootcap",1
369,699,-1099,"lateralrootcap",1
369,691,-1087,"lateralrootcap",1
369,695,-1084,"lateralrootcap",1
369,706,-1080,"lateralrootcap",1
369,709,-1085,"lateralrootcap",1
369,713,-1090,"lateralrootcap",1
369,724,-1095,"lateralrootcap",1
369,720,-1100,"lateralrootcap",1
369,718,-1105,"lateralrootcap",1
369,713,-1117,"lateralrootcap",1
369,710,-1121,"lateralrootcap",1
369,706,-1114,"lateralrootcap",1
369,703,-1107,"lateralrootcap",1
499,795,-568,"lateralrootcap",1
499,795,-561,"lateralrootcap",1
499,799,-546,"lateralrootcap",1
499,806,-542,"lateralrootcap",1
499,808,-549,"lateralrootcap",1
499,807,-556,"lateralrootcap",1
499,807,-563,"lateralrootcap",1
499,806,-570,"lateralrootcap",1
499,805,-578,"lateralrootcap",1
499,804,-585,"lateralrootcap",1
499,804,-600,"lateralrootcap",1
499,793,-600,"lateralrootcap",1
499,793,-594,"lateralrootcap",1
499,793,-584,"lateralrootcap",1
499,794,-576,"lateralrootcap",1
500,793,-696,"lateralrootcap",1
500,793,-690,"lateralrootcap",1
500,795,-677,"lateralrootcap",1
500,801,-676,"lateralrootcap",1
500,801,-683,"lateralrootcap",1
500,800,-691,"lateralrootcap",1
500,800,-698,"lateralrootcap",1
500,799,-706,"lateralrootcap",1
500,797,-721,"lateralrootcap",1
500,792,-717,"lateralrootcap",1
500,792,-710,"lateralrootcap",1
500,792,-703,"lateralrootcap",1
394,705,-1074,"lateralrootcap",1
394,706,-1068,"lateralrootcap",1
394,713,-1059,"lateralrootcap",1
394,727,-1058,"lateralrootcap",1
394,727,-1068,"lateralrootcap",1
394,725,-1074,"lateralrootcap",1
394,724,-1081,"lateralrootcap",1
394,724,-1095,"lateralrootcap",1
394,719,-1090,"lateralrootcap",1
394,713,-1090,"lateralrootcap",1
394,706,-1080,"lateralrootcap",1
98,566,-1036,"lateralrootcap",1
98,576,-1031,"lateralrootcap",1
98,580,-1034,"lateralrootcap",1
98,589,-1044,"lateralrootcap",1
98,589,-1050,"lateralrootcap",1
98,583,-1050,"lateralrootcap",1
98,574,-1057,"lateralrootcap",1
98,570,-1050,"lateralrootcap",1
32,499,-910,"lateralrootcap",1
32,499,-903,"lateralrootcap",1
32,499,-896,"lateralrootcap",1
32,503,-884,"lateralrootcap",1
32,505,-889,"lateralrootcap",1
32,510,-900,"lateralrootcap",1
32,515,-913,"lateralrootcap",1
32,516,-920,"lateralrootcap",1
32,521,-934,"lateralrootcap",1
32,509,-937,"lateralrootcap",1
32,506,-930,"lateralrootcap",1
32,503,-924,"lateralrootcap",1
32,500,-917,"lateralrootcap",1
439,729,-982,"lateralrootcap",1
439,742,-983,"lateralrootcap",1
439,743,-989,"lateralrootcap",1
439,739,-1003,"lateralrootcap",1
439,727,-999,"lateralrootcap",1
439,727,-993,"lateralrootcap",1
74,545,-1022,"lateralrootcap",1
74,554,-1022,"lateralrootcap",1
74,560,-1031,"lateralrootcap",1
74,551,-1036,"lateralrootcap",1
74,545,-1029,"lateralrootcap",1
33,503,-884,"lateralrootcap",1
33,509,-884,"lateralrootcap",1
33,523,-882,"lateralrootcap",1
33,527,-897,"lateralrootcap",1
33,521,-898,"lateralrootcap",1
33,510,-900,"lateralrootcap",1
33,508,-894,"lateralrootcap",1
83,554,-1022,"lateralrootcap",1
83,560,-1022,"lateralrootcap",1
83,573,-1020,"lateralrootcap",1
83,576,-1023,"lateralrootcap",1
83,576,-1031,"lateralrootcap",1
83,566,-1036,"lateralrootcap",1
83,560,-1031,"lateralrootcap",1
84,558,-1106,"lateralrootcap",1
84,556,-1099,"lateralrootcap",1
84,556,-1086,"lateralrootcap",1
84,565,-1094,"lateralrootcap",1
84,565,-1101,"lateralrootcap",1
84,569,-1116,"lateralrootcap",1
84,569,-1125,"lateralrootcap",1
84,565,-1119,"lateralrootcap",1
84,561,-1113,"lateralrootcap",1
441,728,-968,"lateralrootcap",1
441,731,-955,"lateralrootcap",1
441,742,-955,"lateralrootcap",1
441,742,-961,"lateralrootcap",1
441,743,-973,"lateralrootcap",1
441,742,-983,"lateralrootcap",1
441,729,-982,"lateralrootcap",1
441,728,-975,"lateralrootcap",1
442,739,-936,"lateralrootcap",1
442,748,-940,"lateralrootcap",1
442,743,-944,"lateralrootcap",1
442,742,-955,"lateralrootcap",1
442,731,-955,"lateralrootcap",1
442,731,-948,"lateralrootcap",1
158,587,-1164,"lateralrootcap",1
158,596,-1156,"lateralrootcap",1
158,599,-1156,"lateralrootcap",1
158,602,-1161,"lateralrootcap",1
158,606,-1167,"lateralrootcap",1
158,608,-1174,"lateralrootcap",1
158,609,-1188,"lateralrootcap",1
158,605,-1203,"lateralrootcap",1
158,599,-1197,"lateralrootcap",1
158,594,-1191,"lateralrootcap",1
158,590,-1185,"lateralrootcap",1
158,588,-1178,"lateralrootcap",1
102,569,-1125,"lateralrootcap",1
102,569,-1116,"lateralrootcap",1
102,572,-1120,"lateralrootcap",1
102,582,-1127,"lateralrootcap",1
102,586,-1132,"lateralrootcap",1
102,590,-1136,"lateralrootcap",1
102,593,-1142,"lateralrootcap",1
102,596,-1156,"lateralrootcap",1
102,587,-1164,"lateralrootcap",1
102,582,-1157,"lateralrootcap",1
102,578,-1151,"lateralrootcap",1
102,575,-1145,"lateralrootcap",1
102,572,-1139,"lateralrootcap",1
486,773,-767,"lateralrootcap",1
486,788,-768,"lateralrootcap",1
486,786,-774,"lateralrootcap",1
486,785,-780,"lateralrootcap",1
486,783,-793,"lateralrootcap",1
486,773,-793,"lateralrootcap",1
486,773,-790,"lateralrootcap",1
486,773,-782,"lateralrootcap",1
78,554,-1048,"lateralrootcap",1
78,551,-1036,"lateralrootcap",1
78,560,-1031,"lateralrootcap",1
78,566,-1036,"lateralrootcap",1
78,570,-1042,"lateralrootcap",1
78,574,-1057,"lateralrootcap",1
78,574,-1064,"lateralrootcap",1
78,562,-1065,"lateralrootcap",1
78,558,-1061,"lateralrootcap",1
78,556,-1054,"lateralrootcap",1
79,551,-1064,"lateralrootcap",1
79,558,-1061,"lateralrootcap",1
79,562,-1065,"lateralrootcap",1
79,563,-1071,"lateralrootcap",1
79,565,-1076,"lateralrootcap",1
79,567,-1089,"lateralrootcap",1
79,565,-1094,"lateralrootcap",1
79,556,-1086,"lateralrootcap",1
79,554,-1078,"lateralrootcap",1
80,552,-997,"lateralrootcap",1
80,565,-997,"lateralrootcap",1
80,567,-1007,"lateralrootcap",1
80,553,-1007,"lateralrootcap",1
81,553,-1007,"lateralrootcap",1
81,567,-1007,"lateralrootcap",1
81,570,-1008,"lateralrootcap",1
81,573,-1020,"lateralrootcap",1
81,566,-1021,"lateralrootcap",1
81,554,-1022,"lateralrootcap",1
468,752,-928,"lateralrootcap",1
468,763,-929,"lateralrootcap",1
468,760,-941,"lateralrootcap",1
468,748,-940,"lateralrootcap",1
163,590,-1094,"lateralrootcap",1
163,597,-1093,"lateralrootcap",1
163,612,-1092,"lateralrootcap",1
163,612,-1099,"lateralrootcap",1
163,611,-1106,"lateralrootcap",1
163,607,-1121,"lateralrootcap",1
163,599,-1116,"lateralrootcap",1
163,595,-1111,"lateralrootcap",1
163,592,-1106,"lateralrootcap",1
16,489,-733,"lateralrootcap",1
16,501,-733,"lateralrootcap",1
16,500,-743,"lateralrootcap",1
16,489,-743,"lateralrootcap",1
17,489,-743,"lateralrootcap",1
17,500,-743,"lateralrootcap",1
17,503,-757,"lateralrootcap",1
17,490,-751,"lateralrootcap",1
25,493,-834,"lateralrootcap",1
25,500,-833,"lateralrootcap",1
25,515,-832,"lateralrootcap",1
25,515,-838,"lateralrootcap",1
25,515,-851,"lateralrootcap",1
25,509,-854,"lateralrootcap",1
25,498,-855,"lateralrootcap",1
25,495,-848,"lateralrootcap",1
42,515,-913,"lateralrootcap",1
42,520,-913,"lateralrootcap",1
42,532,-915,"lateralrootcap",1
42,533,-921,"lateralrootcap",1
42,536,-934,"lateralrootcap",1
42,521,-934,"lateralrootcap",1
42,517,-927,"lateralrootcap",1
471,753,-1003,"lateralrootcap",1
471,753,-996,"lateralrootcap",1
471,756,-983,"lateralrootcap",1
471,756,-976,"lateralrootcap",1
471,770,-976,"lateralrootcap",1
471,771,-983,"lateralrootcap",1
471,770,-990,"lateralrootcap",1
471,769,-998,"lateralrootcap",1
471,768,-1006,"lateralrootcap",1
471,767,-1014,"lateralrootcap",1
471,765,-1021,"lateralrootcap",1
471,759,-1036,"lateralrootcap",1
471,756,-1033,"lateralrootcap",1
471,753,-1018,"lateralrootcap",1
471,753,-1010,"lateralrootcap",1
449,735,-1110,"lateralrootcap",1
449,735,-1097,"lateralrootcap",1
449,743,-1097,"lateralrootcap",1
449,744,-1103,"lateralrootcap",1
449,745,-1117,"lateralrootcap",1
449,739,-1128,"lateralrootcap",1
449,733,-1117,"lateralrootcap",1
406,707,-1131,"lateralrootcap",1
406,710,-1121,"lateralrootcap",1
406,713,-1117,"lateralrootcap",1
406,719,-1117,"lateralrootcap",1
406,733,-1117,"lateralrootcap",1
406,739,-1128,"lateralrootcap",1
406,737,-1134,"lateralrootcap",1
406,734,-1148,"lateralrootcap",1
406,720,-1155,"lateralrootcap",1
406,714,-1150,"lateralrootcap",1
406,710,-1144,"lateralrootcap",1
44,523,-947,"lateralrootcap",1
44,521,-934,"lateralrootcap",1
44,536,-934,"lateralrootcap",1
44,543,-942,"lateralrootcap",1
44,543,-948,"lateralrootcap",1
44,543,-954,"lateralrootcap",1
44,544,-967,"lateralrootcap",1
44,530,-966,"lateralrootcap",1
44,527,-959,"lateralrootcap",1
44,525,-953,"lateralrootcap",1
